,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Fuel_Tank_Capacity,Fuel_Type,Height,Mileage,Length,Width,Body_Type,Doors,Kerb_Weight,Gears,Power,Speedometer,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Audiosystem,Basic_Warranty,Bluetooth,CD_/_MP3_/_DVD_Player,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Airbags,Parking_Assistance,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
408,Mahindra,Kuv100 Nxt,K8 5Str,687175,1198.0,3.0,4.0,35.0,Petrol,1655.0,985.0,3700,1735.0,Hatchback,5.0,,5,82,Yes,5.0,Fabric,Manual,2385.0,185/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,0,3,178,538,674,317,306,211,0,0,0,0,0,0
409,Mahindra,Kuv100 Nxt,K4+ D 5Str,660832,1198.0,3.0,4.0,35.0,Diesel,1655.0,2378.5,3700,1735.0,Hatchback,5.0,,5,77,Yes,5.0,Fabric,Manual,2385.0,185/65R14,Not on offer,2,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,1,1,2,2,11,12,16,3,0,1,1,137,312,250
410,Mahindra,Kuv100 Nxt,K6+ D 5Str,748128,1198.0,3.0,4.0,35.0,Diesel,1655.0,2378.5,3700,1735.0,Hatchback,5.0,,5,77,Yes,5.0,Fabric,Manual,2385.0,185/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,7,24,24,15,5
411,Mahindra,Kuv100 Nxt,K8 D 5Str,780884,1198.0,3.0,4.0,35.0,Diesel,1655.0,2378.5,3700,1735.0,Hatchback,5.0,,5,77,"Analog, Digital",5.0,Fabric,Manual,2385.0,185/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,550155,1198.0,3.0,4.0,35.0,Diesel,1655.0,2378.5,3700,1735.0,Hatchback,5.0,,5,77,Yes,5.0,Fabric,Manual,2385.0,185/65R14,Not on offer,2,,,,,Yes,,0,175,3988,4060,4408,3972,2864,2752,3011,3034,3299,4548,4059,5179,7313,6251,3306,3329,4260,3173,1812
413,Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,559741,1198.0,3.0,4.0,35.0,Diesel,1655.0,2378.5,3700,1735.0,Hatchback,5.0,,5,77,Yes,6.0,Fabric,Manual,2385.0,185/65R14,Not on offer,2,,,,,Yes,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,151,100,84,144
414,Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,524312,1198.0,3.0,4.0,35.0,Petrol,1655.0,985.0,3700,1735.0,Hatchback,5.0,,5,82,"Analog, Digital",5.0,Fabric,Manual,2385.0,185/65R14,Not on offer,2,,,,,Yes,,0,0,0,0,0,0,0,0,0,0,25,100,313,473,779,847,632,775,139,0,0
415,Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,542913,1198.0,3.0,4.0,35.0,Petrol,1655.0,985.0,3700,1735.0,Hatchback,5.0,,5,82,"Analog, Digital",6.0,Fabric,Manual,2385.0,185/65R14,Not on offer,2,,,,,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,97,110,82,31
416,Maruti Suzuki,Swift,Lxi,519000,1197.0,4.0,4.0,37.0,Petrol,1530.0,71.5,3840,1735.0,Hatchback,5.0,855.0,5,83,Analog,5.0,Fabric,Manual,2450.0,165/80 R14,Not on offer,2,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,1,7,9,43,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Maruti Suzuki,Swift,Vxi,619000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,863.0,5,83,Analog,5.0,Fabric,Manual,2450.0,165/80R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,6,52,51,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Maruti Suzuki,Swift,Vxi Amt,666000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,863.0,5,83,Analog,5.0,Fabric,Automatic,2450.0,165/80R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,21,120,195,149,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Maruti Suzuki,Swift,Zxi,678000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,871.0,5,83,Analog,5.0,Fabric,Manual,2450.0,185/65R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,116,153,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Maruti Suzuki,Swift,Zxi Amt,725000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,871.0,5,83,Analog,5.0,Fabric,Automatic,2450.0,185/65R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,0,28,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Maruti Suzuki,Swift,Zxi Plus,758000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,880.0,5,83,Analog,5.0,Fabric,Manual,2450.0,185/65R15,USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,12,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Maruti Suzuki,Swift,Ldi,599000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,955.0,5,75,Analog,5.0,Fabric,Manual,2430.0,185/80R14,Not on offer,2,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,80,145,194,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Maruti Suzuki,Swift,Vdi,698000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,965.0,5,75,Analog,5.0,Fabric,Manual,2450.0,165/80R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,Maruti Suzuki,Swift,Vdi Amt,745000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,965.0,5,75,Analog,5.0,Fabric,Automatic,2450.0,165/80R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,1,0,0,2,2,0,6,0,5,5,8,6,10,24,65,11,37,9
425,Maruti Suzuki,Swift,Zdi,757000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,975.0,5,75,Analog,5.0,Fabric,Manual,2450.0,185/65R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,17,9,0
426,Maruti Suzuki,Swift,Zdi Amt,804000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,975.0,5,75,Analog,5.0,Fabric,Automatic,2450.0,185/65R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,34775,47026,40848,39355,37366,27082,24248,16288,5591,5864,6895,7892,8325,8348,7638,5597,3008,3482,2535,1719
427,Maruti Suzuki,Swift,Zdi Plus,838000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,985.0,5,75,Analog,5.0,Fabric,Manual,2450.0,185/65R15,USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,5205,9067,4122,3138,1605,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Maruti Suzuki,Swift,Zxi Plus Amt,802000,1197.0,4.0,4.0,37.0,Petrol,1530.0,,3840,1735.0,Hatchback,5.0,880.0,5,83,Analog,5.0,Fabric,Automatic,2450.0,185/65R15,USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,2720,3975,3821,5540,5293,5664,8342,7238,5929,3864,5035,5094,4474,3854,3472,804,0,0,0,0
429,Maruti Suzuki,Swift,Zdi Plus Amt,884000,1248.0,4.0,4.0,37.0,Diesel,1530.0,,3840,1735.0,Hatchback,5.0,985.0,5,75,Analog,5.0,Fabric,Automatic,2450.0,185/65R15,USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,9676,21683,28412,39648,37729,40124,33031,31068,30455,23539,17034,16194,17711,17238,15638,15552,12784,10175,6250,3443
430,Tata,Altroz,Xe Petrol,529000,1199.0,3.0,4.0,37.0,Petrol,1523.0,,3990,1755.0,Hatchback,5.0,,5,86,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,37,6,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Tata,Altroz,Xm Petrol,615000,1199.0,3.0,4.0,37.0,Petrol,1523.0,,3990,1755.0,Hatchback,5.0,,5,86,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,90,109,99,110,166,223,241,478,51,172,228,304,364,208
432,Tata,Altroz,Xt Petrol,684000,1199.0,3.0,4.0,37.0,Petrol,1523.0,,3990,1755.0,Hatchback,5.0,,5,86,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,7782,8497,8408,8032,7755,3182,109,1,0,0,0,0,0,0,0,0,0,0,0,0
433,Tata,Altroz,Xz Petrol,744000,1199.0,3.0,4.0,37.0,Petrol,1523.0,,3990,1755.0,Hatchback,5.0,,5,86,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,DVD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,1,0,1,839,3341,4625,3242,0,1,0,0,0,0,0
434,Tata,Altroz,Xz (O) Petrol,769000,1199.0,3.0,4.0,37.0,Petrol,1523.0,,3990,1755.0,Hatchback,5.0,,5,86,"Analog, Digital",5.0,Leather,Manual,2501.0,165/80R14,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,1,24,3050,2868,4300,4044,5294,5118,4088,2371,1936
435,Tata,Altroz,Xe Diesel,699000,1497.0,4.0,4.0,37.0,Diesel,1523.0,,3990,1755.0,Hatchback,5.0,,5,90,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,349,1021,988,1437,2112,2945,608,862,1056,1367,1245,1413,1824,2482,2176,1312,2,0,0,1
436,Tata,Altroz,Xm Diesel,775000,1497.0,4.0,4.0,37.0,Diesel,1523.0,,3990,1755.0,Hatchback,5.0,,5,90,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,9725,18372,20137,20884,20580,21722,21475,20415,16076,15448,13652,8591,5754,7593,5649,6916,7162,5595,1996,1507
437,Tata,Altroz,Xt Diesel,844000,1497.0,4.0,4.0,37.0,Diesel,1523.0,,3990,1755.0,Hatchback,5.0,,5,90,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,167,139,62,96,80,172,655,610,74,64,13,5,5,4,3,3,3,3,4,9
438,Tata,Altroz,Xz Diesel,904000,1497.0,4.0,4.0,37.0,Diesel,1523.0,,3990,1755.0,Hatchback,5.0,,5,90,"Analog, Digital",5.0,Fabric,Manual,2501.0,165/80R14,DVD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,3,214,560,2,0,116,305,215,211,344,649,168,0,0,0,0,0
439,Tata,Altroz,Xz (O) Diesel,929000,1497.0,4.0,4.0,37.0,Diesel,1523.0,,3990,1755.0,Hatchback,5.0,,5,90,"Analog, Digital",5.0,Leather,Manual,2501.0,165/80R14,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,Yes,Yes,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,9386,17092,16435,12308,10312,8715,3401,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,1014,,9.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,11711,17627,19632,12766,9509,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1738.0,5,122,,9.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,5327,3527,5810,4168,5366,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,122,,9.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,433,395,624,679,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1738.0,5,122,,9.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,0,0,0,0,7,3173,3980,4407,2721,2996,3184,2542,3146,3319,3027,1786,2662,2074,1952,1145
444,Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,1014,,9.0,Fabric,Manual,2541.0,15,CD/MP3 Player,2,,,,,,,1,0,0,0,0,0,0,0,157,309,413,260,244,364,559,506,0,0,0,0,0
445,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1738.0,5,122,,9.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,563,1807,1951,2114,1988,2128,1706,1055,1348,1034,1015,1034,1193,1698,1374,781,964,1042,646,579
446,Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,122,,7.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,212,328,352,537,662,766,1036,1071,396,225,313,441,706,697,714,1052,1706,1908,888,234
447,Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,1014,,7.0,Fabric,Manual,2541.0,15,CD/MP3 Player,2,,,,,,,1,544,898,1356,3077,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,122,,9.0,Fabric,Manual,2541.0,15,CD/MP3 Player,2,,,,,,,1,0,0,0,1,1193,4737,4773,4558,5479,2492,2014,2406,3129,3387,3579,4753,3118,1943,2188,2454
449,Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,122,,7.0,Fabric,Manual,2541.0,15,Not on offer,2,,,,,,,1,219,186,158,176,168,165,41,36,18,9,9,4,9,6,9,3,8,10,7,10
450,Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,1994.0,4.0,4.0,50.0,Diesel,1885.0,599.0,4440,,SUV,5.0,1710.0,5,122,,9.0,Fabric,Manual,2541.0,15,CD/MP3 Player,2,,,,,,,1,810,1980,1859,1849,1346,929,3,0,0,0,0,0,0,0,1,0,0,104,144,97
451,Tata,Tigor,Revotron Xe,575000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Vinyl,Manual,2450.0,155/80 R13,Not on offer,,,,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,52,162,176,229,74,0
452,Tata,Tigor,Revotron Xm,610000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Vinyl,Manual,2450.0,155/80 R13,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,1,125,645,662,567,486,446,454,502,457,385,364,226,0,0,0
453,Tata,Tigor,Revotron Xz,650000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Fabric,Manual,2450.0,175/60 R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,729,2114,1432,1238,990,525,572,485,506,318,426,414,113,71,66,40,23,17,11,8
454,Tata,Tigor,Revotron Xz Plus,699000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Vinyl,Manual,2450.0,175/60 R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Tata,Tigor,Revotron Xma,660000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Vinyl,AMT,2450.0,155/80 R13,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,2236,3260,2566,2853,3059,2400,1628,192,0,0,0,0,0,0,0,0,0,0,0,0
456,Tata,Tigor,Revotron Xza Plus,749000,1199.0,3.0,4.0,35.0,Petrol,1537.0,1217.5,3992,1677.0,Sedan,4.0,992.0,5,86,Analog,5.0,Vinyl,AMT,2450.0,175/60 R15,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,0,0,0,0,348,473,261,58,21,0,0,0,0,0,0,0,0,0,0,0
457,Tata,Zest,Xe Petrol,582287,1193.0,4.0,4.0,44.0,Petrol,1570.0,154.0,3995,1706.0,Sedan,4.0,1135.0,5,90,Analog,5.0,Fabric,Manual,2470.0,185/60R15,Not on offer,2,,,,,,,0,0,351,932,923,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Tata,Zest,Xe Diesel,702946,1248.0,4.0,4.0,44.0,Diesel,1570.0,107.5,3995,1706.0,Sedan,4.0,1152.0,5,75,Analog,5.0,Fabric,Manual,2470.0,185/60R15,Not on offer,2,,,,,,,0,0,0,0,0,0,2,215,189,603,240,0,0,0,0,0,0,0,1,0,0
459,Tata,Zest,Xm Petrol,653926,1193.0,4.0,4.0,44.0,Petrol,1570.0,154.0,3995,1706.0,Sedan,4.0,1135.0,5,90,Analog,5.0,Fabric,Manual,2470.0,185/60R15,CD Player with USB Only,2,Yes,Yes,,,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,112,1567
460,Tata,Zest,Xms Petrol,672641,1193.0,4.0,4.0,44.0,Petrol,1570.0,154.0,3995,1706.0,Sedan,4.0,1129.0,5,90,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,0,0,0,0,0,0,1,2,9,68,178,256,88,41,272,1190,2552,2675,1744,1
461,Tata,Zest,Xt Petrol,732475,1193.0,4.0,4.0,44.0,Petrol,1570.0,154.0,3995,1706.0,Sedan,4.0,1135.0,5,90,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,3923,7252,5149,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Tata,Zest,Xm Diesel,767317,1248.0,4.0,4.0,44.0,Diesel,1570.0,107.5,3995,1706.0,Sedan,4.0,1106.0,5,75,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,105,761,1191,858,449,106
463,Tata,Zest,Xms Diesel,793898,1248.0,4.0,4.0,44.0,Diesel,1570.0,106.0,3995,1706.0,Sedan,5.0,1155.0,5,75,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,8158,1075,0,0,0,0,0,0,0,0,0,0,1,0,78,388,623,455,366,118
464,Tata,Zest,Xt Diesel,855362,1248.0,4.0,4.0,44.0,Diesel,1570.0,107.5,3995,1706.0,Sedan,4.0,1170.0,5,90,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,5,26,190,715,1211,904,424,129
465,Tata,Zest,Xma Diesel,836320,1248.0,4.0,4.0,44.0,Diesel,1570.0,,3995,1706.0,Sedan,4.0,1170.0,5,75,Analog,5.0,Fabric,AMT,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,,0,0,0,35,49,91,62,64,54,61,63,102,29,0,0,0,0,0,0,0,0
466,Tata,Zest,Xta Diesel,989000,1248.0,4.0,4.0,44.0,Diesel,1570.0,107.5,3995,1706.0,Sedan,4.0,1185.0,5,90,Analog,5.0,Fabric,Automatic,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,3432,5746,6930,7302,8451,1240,742,1415,1696,2103,2720,2891,4993,1475,0,0,0,0,0,0
467,Tata,Zest,Zest Premio Edition,788797,1248.0,4.0,4.0,44.0,Diesel,1570.0,106.0,3995,1706.0,Sedan,5.0,1155.0,5,75,Analog,5.0,Fabric,Manual,2470.0,185/60R15,DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",0,26817,36432,38958,35837,35204,33563,23176,15965,17780,17225,20724,21460,18921,25790,19133,19879,19128,15697,10833,2859
468,Honda,Amaze,S Cvt Petrol,763000,1199.0,4.0,4.0,35.0,Petrol,1501.0,,3995,1695.0,Sedan,4.0,942.0,5,90,Analog,5.0,Fabric,Automatic,2470.0,175/65R14,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,9758,16288,13653,10329,7969,8206,10813,10867,10168,8760,1393,0,0,0,0,0,0,0,0,0
469,Honda,Amaze,E Mt Diesel,705000,1498.0,4.0,4.0,35.0,Diesel,1498.0,,3995,1695.0,Sedan,4.0,993.0,5,100,Analog,5.0,Fabric,Manual,2470.0,175/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,12,857,838,1230,2091,1835,0,0,0,0,0,0,0,0
470,Honda,Amaze,E Mt Petrol,593000,1199.0,4.0,4.0,35.0,Petrol,1498.0,,3995,1695.0,Sedan,4.0,905.0,5,90,Analog,5.0,Fabric,Manual,2470.0,175/65R14,Not on offer,,,,,,Yes,"Front passenger frontal airbag, Driver frontal airbag",1,3083,2595,2622,2535,2192,2007,844,1430,880,674,574,472,426,33,340,54,0,0,0,0
471,Honda,Amaze,S Cvt Diesel,865000,1498.0,4.0,4.0,35.0,Diesel,1501.0,,3995,1695.0,Sedan,4.0,1031.0,5,80,Analog,5.0,Fabric,Automatic,2470.0,175/65R14,CD/MP3/DVD Player with USB & Aux-in,,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1155,1598,1627,5801,9514,11368,8517,12825,14337,14263,10673,7208,8311,7845,8843,11168,8475,6308,5074,1483
472,Honda,Amaze,V Cvt Petrol,823000,1199.0,4.0,4.0,35.0,Petrol,1501.0,,3995,1695.0,Sedan,4.0,945.0,5,90,Analog,5.0,Fabric,Automatic,2470.0,175/65R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,118,1279,1981,3663,2608,0,0,0,0,0,0,0,0,0,0,0,0
473,Honda,Amaze,V Cvt Diesel,925000,1498.0,4.0,4.0,35.0,Diesel,1501.0,,3995,1695.0,Sedan,4.0,1039.0,5,80,Analog,5.0,Fabric,Automatic,2470.0,175/65R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,1,945,1103,2118,1252,0,0,0,0,0,0,0,0,0,0,0
474,Honda,Amaze,S Mt Diesel,785000,1498.0,4.0,4.0,35.0,Diesel,1501.0,,3995,1695.0,Sedan,4.0,1010.0,5,100,Analog,5.0,Fabric,Manual,2470.0,175/65R14,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,1425,1477,2251,3860,3263,4702,3869,2488,2278,2377,1952,0,0,0,0,0,0,0,0,0
475,Honda,Amaze,Vx Mt Diesel,893000,1498.0,4.0,4.0,35.0,Diesel,1501.0,,3995,1695.0,Sedan,4.0,1023.0,5,100,Analog,5.0,Fabric,Manual,2470.0,175/65R14,CD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,526,691,223,109
476,Honda,Amaze,V Mt Diesel,845000,1498.0,4.0,4.0,35.0,Diesel,1501.0,,3995,1695.0,Sedan,4.0,1021.0,5,100,Analog,5.0,Fabric,Manual,2470.0,175/65R15,CD/MP3/DVD Player with USB & Aux-in,2,Yes,Yes,,,Yes,"Driver frontal airbag, Front passenger frontal airbag",1,0,0,0,0,0,0,0,528,1572,1833,2881,4604,5896,5715,4641,3505,794,78,113,91
